invoice_id,store_name,store_num,deli_retail,total,signature,signed_by,check_number,notes
5121517,Lucky Seven Proctor,32,Deli,$278.00,5121517.Signature.222557.png,Carly,,
5121518,Speedway Morgan Park,44612,Retail,$197.60,5121518.Signature.225445.png,Cory,,
5121519,Korner Store Gary North,1,Retail,$131.00,5121519.Signature.231504.png,Kathy,,
5121520,Korner Store Gary South,2,Retail,$126.80,5121520.Signature.232706.png,Wil,,
5121521,Korner Store Lincoln Park,800,Retail,$200.45,5121521.Signature.000143.png,Calvin,,
5121522,Speedway 4th Street,44618,Retail,$613.20,5121522.Signature.002222.png,Jeff,,
5121523,Short Stop Central Ent,,Retail,$47.60,5121523.Signature.004530.png,Whitney,,
5121524,Short Stop 9th Street,,Retail,$23.80,5121524.Signature.005302.png,Christian,,
5121525,Super One Plaza,457,Retail,$27.20,5121525.Signature.010439.png,Autumn,,
5121526,Reef,,Retail,$227.35,5121526.Signature.012327.png,Thomas,,
5121601,Stokkes Adolph,,Retail,$419.75,5121601.Signature.163629.png,Sue,,
5121602,Heritage Hockey Arena,,Retail,$667.20,5121602.Signature.170227.png,Jeff Stark,,
5121603,Speedway Hermantown,44610,Retail,$0.00,5121603.Signature.174139.png,Teresa,,
5121604,Twig Store,,Retail,$244.10,5121604.Signature.180545.png,Dave,17653,
5121605,Hermantown Hockey Arena,,Retail,$167.20,,,,
5122001,Caywood Saginaw,,Retail,$156.85,5122001.Signature.150857.png,Mandi,,
5122002,Speedway Floodwood,44613,Retail,$28.80,5122002.Signature.153851.png,Heith,,
5122003,Lucky Seven Floodwood,33,Retail,$0.00,5122003.Signature.155246.png,Layla,,
5122004,Lucky Seven Floodwood,33,Deli,$55.60,5122004.Signature.155320.png,Layla,,
5122005,Lucky Seven Swan River,24,Retail,$162.75,5122005.Signature.164321.png,Haylee,,
5122006,Lucky Seven Swan River,24,Deli,$778.40,5122006.Signature.164414.png,Haylee,,
5122007,Lucky Seven Grand Rapids West,30,Retail,$55.85,5122007.Signature.172747.png,River,,
5122008,Lucky Seven Grand Rapids West,30,Deli,$271.05,5122008.Signature.172823.png,River,,
5122009,Lucky Seven Grand Rapids East,22,Deli,$222.40,5122009.Signature.174533.png,Malcolm,,
5122010,Lucky Seven Nashwauk,26,Deli,$111.20,5122010.Signature.181820.png,Emmett,,
5122011,Lucky Seven Nashwauk,26,Retail,$107.80,5122011.Signature.181757.png,Emmett,,
5122012,Lucky Seven Hibbing Y,15,Retail,$200.90,5122012.Signature.191402.png,Jessica,,
5122013,Lucky Seven Hibbing Y,15,Deli,$278.00,5122013.Signature.191432.png,Jessica,,
5122014,Lucky Seven Hibbing A1,23,Retail,$0.00,5122014.Signature.192618.png,,,
5122015,Korner Store Chisholm,200,Retail,$23.80,5122015.Signature.193822.png,Candy,,
5122016,Jubilee Chisholm,,Retail,$41.65,5122016.Signature.194933.png,Paisley,Cash,
5122017,Lucky Seven Chisholm,6,Retail,$120.20,5122017.Signature.200423.png,Alex,,
5122018,Lucky Seven Cook,2,Retail,$80.60,5122018.Signature.205643.png,Matt,,
5122019,Short Stop Cook,,Retail,$57.40,5122019.Signature.211041.png,Molly,,
5122020,Lucky Seven Biwabik,1,Deli,$222.40,5122020.Signature.220555.png,John,,
5122021,Lucky Seven Biwabik,1,Retail,$97.30,5122021.Signature.220621.png,John,,
5122022,Lucky Seven Aurora,13,Deli,$111.20,5122022.Signature.222514.png,David,,
5122023,Lucky Seven Aurora,13,Retail,$111.20,5122023.Signature.222432.png,David,,
5122024,Lucky Seven Hoyt Lakes,10,Deli,$222.40,5122024.Signature.224651.png,Bob,,
5122025,Lucky Seven Hoyt Lakes,10,Retail,$111.20,5122025.Signature.224620.png,Bob,,
5122101,Dawghouse Canyon,,Retail,$111.20,5122101.Signature.154611.png,Jenna,,Couldn't find check book.  Will pay next time.
5122102,Short Stop Townline,26,Retail,$283.50,5122102.Signature.163832.png,Megan,,
5122103,Ely Lake Short Stop,6,Retail,$79.85,5122103.Signature.171015.png,Becky,,"Couldn't get scanner to work, so these items did NOT get scanned in yet."
5122104,Eggy's Bar Red Garter Lounge,,Retail,$201.55,5122104.Signature.172554.png,Lindsay,21360,
5122105,Short Stop Eveleth,18,Retail,$235.25,5122105.Signature.174642.png,Parley,,
5122106,Short Stop Virginia,5,Retail,$66.90,5122106.Signature.181150.png,Rene,,
5122107,"Lucky Seven Virginia, Hoover Rd",5,Retail,$99.00,5122107.Signature.185109.png,Ken,,
5122108,"Lucky Seven Virginia, Hoover Rd",5,Deli,$500.40,5122108.Signature.185135.png,Ken,,
5122109,"Lucky Seven Virginia, Northside",9,Retail,$0.00,5122109.Signature.191122.png,Justice,,
5122110,Twig Store,,Retail,$270.60,5122110.Signature.202252.png,Linda,,
5122111,Speedway Hermantown,44610,Retail,$49.80,5122111.Signature.204035.png,Mei,,
5122112,Spurs On First,,Retail,$222.40,5122112.Signature.211935.png,Geno,,
5122113,Speedway 4th Street,44618,Retail,$120.20,5122113.Signature.213332.png,Kenny,,
5122114,Short Stop Central Ent,,Retail,$74.40,5122114.Signature.214857.png,Eric,,
5122115,Short Stop 9th Street,,Retail,$100.60,5122115.Signature.220343.png,Tim,,
5122116,Reef,,Retail,$111.20,5122116.Signature.222359.png,Alvin,,"No check, I'll pick it up next time."
5122117,Woodland Short Stop,,Retail,$33.00,5122117.Signature.223852.png,Wyatt,,
5122118,Stokkes Lakewood,,Retail,$430.65,5122118.Signature.230536.png,Eliana,,
5122201,Korner Store Cloquet,500,Retail,$62.55,5122201.Signature.160019.png,Sarah,,
5122202,Super One Cloquet,571,Retail,$47.60,5122202.Signature.161709.png,Steph,,
5122203,Cromwell Store VP,,Retail,$183.60,5122203.Signature.172101.png,Cindye,,
5122204,Ukura's Big Dollar,,Retail,$99.20,5122204.Signature.181426.png,Zerek,6757,
5122205,KJ's Fresh Market Moose Lake,,Retail,$23.80,5122205.Signature.190214.png,Shane,,
5122206,Lucky Seven Barnum,34,Retail,$160.30,5122206.Signature.200507.png,Michael,,
5122207,Lucky Seven Barnum,34,Deli,$55.60,5122207.Signature.200453.png,Michael,,
5122208,Caywood Esko,,Retail,$123.80,5122208.Signature.203638.png,Jen,,
5122209,Korner Store Gary South,2,Retail,$135.00,5122209.Signature.210210.png,Isaiah,,
5122210,Korner Store Gary North,1,Retail,$103.30,5122210.Signature.211106.png,Cade,,
5122211,Speedway Morgan Park,44612,Retail,$314.20,5122211.Signature.213229.png,Emily,,
5122212,Korner Store Lincoln Park,800,Retail,$291.50,5122212.Signature.221959.png,Josh,,
5122213,Lucky Seven Proctor,32,Retail,$23.80,5122213.Signature.223751.png,Carly,,
5122214,Proctor Hockey Arena,,Retail,$435.90,,,,
5122215,Hermantown Hockey Arena,,Retail,$286.80,5122215.Signature.232854.png,Lilah,,
5122216,Stokkes Adolph,,Retail,$615.20,5122216.Signature.000856.png,Kendra,,
5122701,Lucky Seven Webster,41,Deli,$500.40,5122701.Signature.205619.png,Lisa,,
5122702,Lucky Seven Grantsburg,39,Deli,"$1,445.60",5122702.Signature.180628.png,Rene,,
5122703,Lucky Seven Grantsburg,39,Retail,$166.80,5122703.Signature.180703.png,Rene,,
5122704,Lucky Seven Cushing,42,Deli,$333.60,5122704.Signature.184200.png,Brenda,,
5122705,Lucky Seven Cushing,42,Retail,$166.80,5122705.Signature.184125.png,Brenda,,
5122706,Lucky Seven Balsam Lake,43,Deli,$667.20,5122706.Signature.193039.png,Mack,,
5122707,Lucky Seven Balsam Lake,43,Retail,$111.20,5122707.Signature.193000.png,Mack,,
5122708,Lucky Seven Luck,40,Deli,"$1,334.40",5122708.Signature.200858.png,Pervis,,
5122709,Lucky Seven Luck,40,Retail,$270.00,5122709.Signature.200937.png,Pervis,,
5122801,Lucky Seven Minong,36,Deli,"$1,056.40",5122801.Signature.222232.png,Brianna Hoyt,,
5122802,Lucky Seven Minong,36,Retail,$976.40,5122802.Signature.222148.png,Brianna Hoyt,,
5122901,Chris's Food Center Sandstone,,Retail,$29.75,5122901.Signature.162310.png,Twigg,,
5122902,Lucky Seven Hinckley,37,Deli,$166.80,5122902.Signature.170340.png,Kirsten,,
5122903,Korner Store Superior,300,Retail,$75.40,5122903.Signature.232324.png,Michelle,,
5122904,Super One East Superior,577,Retail,$217.60,5122904.Signature.233444.png,Chad,,
5122905,Average Joes,,Retail,$432.80,5122905.Signature.000923.png,Sydney,,
5122906,Super One Superior,530,Retail,$108.80,5122906.Signature.002139.png,Tyler,,
5123001,Caywood Saginaw,,Retail,$103.20,5123001.Signature.151937.png,Sheila,,
5123002,Wild Experience Hunting Preserve,,Retail,$111.20,5123002.Signature.161058.png,John,2470,
5123003,Lucky Seven Floodwood,33,Deli,$111.20,5123003.Signature.165047.png,Layla,,
5123004,Lucky Seven Floodwood,33,Retail,$26.00,5123004.Signature.165006.png,Layla,,
5123005,Lucky Seven Swan River,24,Deli,"$1,000.80",5123005.Signature.173343.png,Karen,,
5123006,Lucky Seven Swan River,24,Retail,$125.20,5123006.Signature.173402.png,Karen,,
5123007,Super One Grand Rapids North,520,Retail,$27.20,5123007.Signature.181029.png,Dylan,,
5123008,Lucky Seven Grand Rapids West,30,Retail,$70.85,5123008.Signature.182434.png,Allie,,
5123009,Lucky Seven Grand Rapids West,30,Deli,$111.20,5123009.Signature.182341.png,Allie,,
5123010,Lucky Seven Grand Rapids East,22,Retail,$57.00,5123010.Signature.185333.png,Emily,,
5123011,Lucky Seven Grand Rapids East,22,Deli,$222.40,5123011.Signature.185404.png,Emily,,
5123012,Lucky Seven Nashwauk,26,Deli,$55.60,5123012.Signature.192813.png,Betsy,,
5123013,Lucky Seven Hibbing Y,15,Retail,$379.80,5123013.Signature.201456.png,Tammy,,
5123014,Lucky Seven Hibbing Y,15,Deli,$222.40,5123014.Signature.201519.png,Tammy,,
5123015,Super One Hibbing,525,Retail,$319.60,5123015.Signature.202957.png,Chris,,
5123016,Korner Store Chisholm,200,Retail,$242.60,5123016.Signature.205738.png,Jennifer,,
5123017,Lucky Seven Chisholm,6,Retail,$332.10,5123017.Signature.212858.png,Zach,,
5123018,Lucky Seven Chisholm,6,Deli,$222.40,5123018.Signature.213003.png,Zach,,
5123019,Lucky Seven Cook,2,Retail,$44.30,5123019.Signature.222030.png,Michael,,
5123020,Lucky Seven Cook,2,Deli,$55.60,5123020.Signature.222053.png,Michael,,
5123021,The Y Store,,Retail,$353.60,5123021.Signature.230630.png,Ryan,,
5123022,Lucky Seven Ely,11,Retail,$205.85,5123022.Signature.000055.png,Mike,,
5123023,Short Stop Ely Voyageur,66,Retail,$50.00,5123023.Signature.002013.png,Mai,,
5123101,Dawghouse Canyon,,Retail,$118.15,5123101.Signature.145157.png,Siovain,10411,
5123102,Speedway Cotton,44614,Retail,$35.00,5123102.Signature.151446.png,Jason,,
5123103,Short Stop Townline,26,Retail,$65.60,5123103.Signature.154500.png,Ben,,
5123104,Short Stop Virginia,5,Retail,$151.80,5123104.Signature.164751.png,,,
5123105,Short Stop Express Virginia,,Retail,$104.40,5123105.Signature.170008.png,Ryan,,
5123106,Super One Virginia,509,Retail,$319.60,5123106.Signature.171500.png,Kris,,
5123107,"Lucky Seven Virginia, Hoover Rd",5,Retail,$259.00,5123107.Signature.180305.png,,,
5123108,"Lucky Seven Virginia, Hoover Rd",5,Deli,$500.40,5123108.Signature.180350.png,Sammie,,
5123109,"Lucky Seven Virginia, Northside",9,Retail,$97.30,5123109.Signature.181718.png,Cameron,,
5123110,Super One Virginia North,459,Retail,$217.60,5123110.Signature.182726.png,Dylan,,
5123111,Lucky Seven Biwabik,1,Retail,$166.80,5123111.Signature.191240.png,Anna,,
5123112,Lucky Seven Aurora,13,Deli,$222.40,5123112.Signature.192929.png,Bailey,,
5123113,Lucky Seven Aurora,13,Retail,$55.60,5123113.Signature.192848.png,Bailey,,
5123114,Lucky Seven Hoyt Lakes,10,Deli,$166.80,5123114.Signature.194512.png,Brittany,,
5123115,Super One Two Harbors,528,Retail,$163.20,5123115.Signature.210503.png,Tyler,,
5123116,Super One Lakeside,455,Retail,$40.80,5123116.Signature.214356.png,Jonas,,
5123117,Stokkes Lakewood,,Retail,$468.40,5123117.Signature.221354.png,Darian,,
5123118,Super One Kenwood,458,Retail,$136.00,5123118.Signature.224019.png,Madlyn,,
5123119,Reef,,Retail,$173.75,5123119.Signature.230915.png,Rachel,,"This invoice, plus invoice #5122116"
5123120,Super One Plaza,457,Retail,$122.40,5123120.Signature.232051.png,Shelby,,
5123121,Speedway 4th Street,44618,Retail,$247.60,5123121.Signature.233700.png,Twanda,,
5123122,Short Stop Central Ent,,Retail,$71.40,5123122.Signature.235009.png,John,,
5123123,Proctor Hockey Arena,,Retail,$222.40,,,,
5123124,Stokkes Adolph,,Retail,$465.25,5123124.Signature.011126.png,Sienna,,
6010101,Speedway Morgan Park,44612,Retail,$37.30,6010101.Signature.183647.png,Emily,,
6010102,Korner Store Gary South,2,Retail,$174.60,6010102.Signature.190317.png,Wil,,
6010103,Nemadji Golf Course,,Retail,$47.60,6010103.Signature.192137.png,Christian,,
6010104,American Legion Post,71,Retail,$166.80,6010104.Signature.195333.png,Brian,,
6010105,Super One West Duluth,565,Retail,$163.20,6010105.Signature.200517.png,Ryan,,
6010106,Duluth Tap Exchange,,Retail,$208.50,,,,
6010107,Korner Store Lincoln Park,800,Retail,$111.20,6010107.Signature.203948.png,Calvin,,
6010108,Super One Miller Hill,576,Retail,$374.00,6010108.Signature.210322.png,Phillip,,
6010109,Hermantown Hockey Arena,,Retail,$572.40,6010109.Signature.214109.png,Destini,,
6010110,Speedway Hermantown,44610,Retail,$23.80,6010110.Signature.215357.png,Mei,,
6010111,Super One Pike Lake,571,Retail,$190.40,6010111.Signature.220810.png,Sherri,,
6010501,Speedway Floodwood,44613,Retail,$20.00,6010501.Signature.162416.png,Ben,,
6010502,Lucky Seven Floodwood,33,Retail,$55.60,6010502.Signature.163956.png,Dave,,
6010503,Lucky Seven Floodwood,33,Deli,$222.40,6010503.Signature.164039.png,Joe,,
6010504,Lucky Seven Swan River,24,Retail,$40.00,6010504.Signature.175031.png,Nathan,,
6010505,Lucky Seven Swan River,24,Deli,$500.40,6010505.Signature.175106.png,Nathan,,
6010506,Lucky Seven Grand Rapids West,30,Retail,$184.85,6010506.Signature.183356.png,Ally,,
6010507,Lucky Seven Grand Rapids West,30,Deli,$222.40,6010507.Signature.183436.png,Ally,,
6010508,Lucky Seven Grand Rapids East,22,Retail,$47.80,6010508.Signature.185434.png,Haven,,
6010509,Lucky Seven Grand Rapids East,22,Deli,$166.80,6010509.Signature.185500.png,Haven,,
6010510,Lucky Seven Nashwauk,26,Retail,$138.30,6010510.Signature.193541.png,Theresa,,
6010511,Lucky Seven Hibbing Y,15,Retail,$102.50,6010511.Signature.201541.png,Brittany,,
6010512,Lucky Seven Hibbing Y,15,Deli,$278.00,6010512.Signature.201606.png,Brittany,,
6010513,Lucky Seven Hibbing A1,23,Retail,$83.40,6010513.Signature.203025.png,Kelvin,,
6010514,Korner Store Chisholm,200,Retail,$23.80,6010514.Signature.204158.png,Brandy,,
6010515,Jubilee Chisholm,,Retail,$23.80,6010515.Signature.205030.png,Jade,Cash,
6010516,Lucky Seven Chisholm,6,Retail,$55.60,6010516.Signature.210902.png,Zacc,,
6010517,Lucky Seven Chisholm,6,Deli,$55.60,6010517.Signature.210928.png,Zacc,,
6010518,Short Stop Cook,,Retail,$22.50,6010518.Signature.215722.png,Molly,,
6010519,The Y Store,,Retail,$147.80,6010519.Signature.223342.png,Karen,,
6010520,Lucky Seven Aurora,13,Deli,$111.20,6010520.Signature.231041.png,Dave,,
6010521,Lucky Seven Hoyt Lakes,10,Deli,$166.80,6010521.Signature.233432.png,Thomas,,
6010522,Lucky Seven Hoyt Lakes,10,Retail,$125.10,6010522.Signature.233354.png,Thomas,,
6010601,Twig Store,,Retail,$50.00,6010601.Signature.154636.png,Dan,17701,
6010602,Speedway Cotton,44614,Retail,$45.00,6010602.Signature.161749.png,Linda,,
6010603,Short Stop Townline,26,Retail,$108.70,6010603.Signature.164439.png,Ben,,
6010604,Ely Lake Short Stop,6,Retail,$30.00,6010604.Signature.170322.png,Brooke,,
6010605,Short Stop Eveleth,18,Retail,$0.00,6010605.Signature.171910.png,Jess,,
6010606,Short Stop Virginia,5,Retail,$30.00,6010606.Signature.174810.png,Richard,,
6010607,Short Stop Mt Iron,,Retail,$47.40,6010607.Signature.180442.png,Rhoda,,
6010608,"Lucky Seven Virginia, Hoover Rd",5,Deli,$778.40,6010608.Signature.185613.png,Sammie,,
6010609,"Lucky Seven Virginia, Hoover Rd",5,Retail,$138.35,6010609.Signature.185641.png,Sammie,,
6010610,Speedway Hermantown,44610,Retail,$30.00,6010610.Signature.200137.png,Jason,,
6010611,Stokkes Lakewood,,Retail,$175.65,6010611.Signature.204952.png,Jaz,,
6010612,Woodland Short Stop,,Retail,$20.00,6010612.Signature.210627.png,,,
6010613,Reef,,Retail,$150.90,6010613.Signature.213650.png,Dane,11889,
6010614,Speedway 4th Street,44618,Retail,$171.40,6010614.Signature.220602.png,Chrystal,,
6010615,Short Stop 9th Street,,Retail,$67.60,6010615.Signature.222838.png,Tim,,
6010701,Korner Store Cloquet,500,Retail,$115.10,6010701.Signature.161430.png,Amanda,,
6010702,Lucky Seven Cloquet,31,Retail,$83.40,6010702.Signature.165758.png,,,
6010703,Super One Cloquet,571,Retail,$217.60,6010703.Signature.170806.png,Kirk,,
6010704,Cromwell Store VP,,Retail,$283.50,6010704.Signature.175112.png,,,
6010705,Ukura's Big Dollar,,Retail,$215.25,6010705.Signature.182850.png,Zerek,6768,
6010706,KJ's Fresh Market Moose Lake,,Retail,$95.20,6010706.Signature.191529.png,Leigh,,
6010707,Korner Store Sturgeon Lake,,Retail,$248.00,6010707.Signature.195726.png,Alisha,,
6010708,Lucky Seven Barnum,34,Retail,$167.60,6010708.Signature.203328.png,Mike,,
6010709,Lucky Seven Barnum,34,Deli,$611.60,6010709.Signature.203407.png,Mike,,
6010710,Caywood Carlton,,Retail,$25.80,6010710.Signature.210453.png,Marcus,,
6010711,Third Base,,Retail,$225.55,6010711.Signature.212048.png,Chrystal,8216,
6010712,Caywood Esko,,Retail,$109.40,6010712.Signature.213430.png,Wyatt,,
6010713,Lucky Seven Proctor,32,Deli,$222.40,6010713.Signature.215150.png,Cathy,,
6010714,Proctor Hockey Arena,,Retail,"$1,075.20",,,,
6010715,Speedway Morgan Park,44612,Retail,$270.00,6010715.Signature.223910.png,Emily,,
6010716,Korner Store Gary North,1,Retail,$103.80,6010716.Signature.230309.png,Cade,,
6010717,Korner Store Gary South,2,Retail,$183.80,6010717.Signature.231401.png,Wil,,
6010718,Korner Store Lincoln Park,800,Retail,$119.00,6010718.Signature.233954.png,,,
6010719,Dale Hermantown Football coach,,Retail,$857.60,6010719.Signature.001820.png,Dale,,
6010720,Hermantown Hockey Arena,,Retail,$524.80,,,,
6010721,Stokkes Adolph,,Retail,$238.20,6010721.Signature.010017.png,Sienna,,
6011101,Lucky Seven Osceola,44,Deli,"$1,000.80",6011101.Signature.172650.png,Wendy,,
6011102,Lucky Seven Webster,41,Deli,$500.40,6011102.Signature.193745.png,Lisa,,
6011103,Lucky Seven Grantsburg,39,Deli,$778.40,6011103.Signature.162742.png,Rene,,
6011104,Lucky Seven Balsam Lake,43,Deli,"$1,008.40",6011104.Signature.181930.png,Eileen,,
6011105,Lucky Seven Balsam Lake,43,Retail,$214.40,6011105.Signature.182009.png,Eileen,,
6011106,Lucky Seven Minong,36,Deli,$111.20,6011106.Signature.203727.png,Charles,,
6011107,Lucky Seven Minong,36,Retail,$115.60,6011107.Signature.203639.png,Charles,,
6011201,South Ridge School,,Retail,$380.80,,,,
6011202,Chris's Food Center Sandstone,,Retail,$23.80,6011202.Signature.151023.png,John,,
6011203,Lucky Seven Hinckley,37,Deli,$111.20,6011203.Signature.153215.png,Kirsten,,
6011204,Lucky Seven Hinckley,37,Retail,$55.60,6011204.Signature.153253.png,Kirsten,,
6011205,Lucky Seven Luck,40,Deli,$500.40,6011205.Signature.185443.png,Michelle,,
6011206,Lucky Seven Luck,40,Retail,$111.20,6011206.Signature.185515.png,Michelle,,
6011207,Korner Store Superior,300,Retail,$51.60,6011207.Signature.213318.png,Michelle,,
6011208,Super One East Superior,577,Retail,$54.40,6011208.Signature.214930.png,Mitch,,
6011209,Super One Superior,530,Retail,$54.40,6011209.Signature.221648.png,Matt,,
6011210,Super One West Duluth,565,Retail,$108.80,6011210.Signature.223518.png,Sam,,
6011211,Hermantown Hockey Arena,,Retail,$572.40,,,,
6011301,Caywood Saginaw,,Retail,$80.00,6011301.Signature.152216.png,Sheila,,
6011302,Speedway Floodwood,44613,Retail,$23.80,6011302.Signature.155114.png,Ben,,
6011303,Lucky Seven Floodwood,33,Deli,$222.40,6011303.Signature.162535.png,Joe,,
6011304,Lucky Seven Floodwood,33,Retail,$201.20,6011304.Signature.162557.png,Joe,,
6011305,Lucky Seven Swan River,24,Retail,$147.40,6011305.Signature.172134.png,Haylee,,
6011306,Lucky Seven Swan River,24,Deli,$889.60,6011306.Signature.172211.png,Haylee,,
6011307,Super One Grand Rapids North,520,Retail,$81.60,6011307.Signature.175901.png,Katie,,
6011308,Lucky Seven Grand Rapids West,30,Retail,$57.80,6011308.Signature.181503.png,Ally,,
6011309,Lucky Seven Grand Rapids West,30,Deli,$55.60,6011309.Signature.181540.png,Ally,,
6011310,Super One Grand Rapids,515,Retail,$34.00,6011310.Signature.183453.png,Daniel,,
6011311,Lucky Seven Grand Rapids East,22,Retail,$124.80,6011311.Signature.190117.png,Hayven,,
6011312,Lucky Seven Grand Rapids East,22,Deli,$222.40,6011312.Signature.190147.png,Hayven,,
6011313,Lucky Seven Nashwauk,26,Deli,$55.60,6011313.Signature.194459.png,Betsy,,
6011314,Lucky Seven Nashwauk,26,Retail,$11.90,6011314.Signature.194527.png,Betsy,,
6011315,Lucky Seven Hibbing Y,15,Retail,$319.45,6011315.Signature.202334.png,Tammy,,
6011316,Lucky Seven Hibbing Y,15,Deli,$166.80,6011316.Signature.202359.png,Tammy,,
6011317,Super One Hibbing,525,Retail,$81.60,6011317.Signature.203942.png,Emily,,
6011318,Korner Store Chisholm,200,Retail,$31.70,6011318.Signature.210131.png,Brandy,,
6011319,Lucky Seven Chisholm,6,Retail,$158.60,6011319.Signature.212115.png,Luke,,
6011320,Lucky Seven Chisholm,6,Deli,$333.60,6011320.Signature.212139.png,Luke,,
6011321,Lucky Seven Cook,2,Deli,$27.80,6011321.Signature.221317.png,,,
6011322,Lucky Seven Cook,2,Retail,$37.15,6011322.Signature.221242.png,,,
6011323,Short Stop Cook,,Retail,$34.75,6011323.Signature.222337.png,Johnny,,
6011324,The Y Store,,Retail,$238.15,6011324.Signature.225901.png,Ryan,,
6011325,Lucky Seven Ely,11,Retail,$27.80,6011325.Signature.234733.png,Mike,,
6011326,Lucky Seven Ely,11,Deli,$278.00,6011326.Signature.234800.png,Mike,,
6011327,Short Stop Ely Voyageur,66,Retail,$85.00,6011327.Signature.000420.png,Scott,,
6011328,Lucky Seven Aurora,13,Deli,$166.80,6011328.Signature.011442.png,Dave,,
6011329,Lucky Seven Aurora,13,Retail,$139.00,6011329.Signature.011514.png,Dave,,
6011330,Lucky Seven Hoyt Lakes,10,Deli,$111.20,6011330.Signature.013249.png,Thomas,,
6011331,Lucky Seven Hoyt Lakes,10,Retail,$27.80,6011331.Signature.013216.png,Thomas,,
6011401,Twig Store,,Retail,$181.00,6011401.Signature.150159.png,Dan,17718,
6011402,Dawghouse Canyon,,Retail,$158.80,6011402.Signature.152555.png,Sievon,10418,
6011403,Speedway Cotton,44614,Retail,$133.05,6011403.Signature.154737.png,Jason,,
6011404,Short Stop Townline,26,Retail,$222.90,6011404.Signature.162107.png,Ben,,
6011405,Ely Lake Short Stop,6,Retail,$45.85,6011405.Signature.164228.png,Brooke,,
6011406,Short Stop Eveleth,18,Retail,$50.00,6011406.Signature.170409.png,Jess,,
6011407,Short Stop Virginia,5,Retail,$82.40,6011407.Signature.172602.png,Vicky,,
6011408,Short Stop Express Virginia,,Retail,$20.00,6011408.Signature.174358.png,Shari,,
6011409,"Lucky Seven Virginia, Hoover Rd",5,Retail,$54.70,6011409.Signature.181313.png,Nikki,,
6011410,"Lucky Seven Virginia, Hoover Rd",5,Deli,$333.60,6011410.Signature.181411.png,Nikki,,
6011411,"Lucky Seven Virginia, Northside",9,Retail,$25.30,6011411.Signature.183833.png,Cameron,,
6011412,Super One Virginia North,459,Retail,$129.20,6011412.Signature.184804.png,Terry,,
6011413,Lucky Seven Biwabik,1,Deli,$111.20,6011413.Signature.192612.png,Anna,,
6011414,Lucky Seven Biwabik,1,Retail,$55.60,6011414.Signature.192659.png,Anna,,
6011415,Super One Two Harbors,528,Retail,$136.00,6011415.Signature.211214.png,Tyler,,
6011416,Super One Lakeside,455,Retail,$74.80,6011416.Signature.215025.png,Annie,,
6011417,Stokkes Lakewood,,Retail,$215.40,6011417.Signature.221339.png,Cyenna,,
6011418,Woodland Short Stop,,Retail,$29.75,6011418.Signature.222602.png,,,
6011419,Reef,,Retail,$83.40,6011419.Signature.230148.png,Rachel,11900,
6011420,Super One Plaza,457,Retail,$102.00,6011420.Signature.231316.png,Sierra,,
6011421,Speedway 4th Street,44618,Retail,$365.60,6011421.Signature.233325.png,Kenny,,
6011422,Super One Pike Lake,571,Retail,$13.60,6011422.Signature.003803.png,Sherri,,
6011501,Stokkes Adolph,,Retail,$55.60,6011501.Signature.180458.png,Kendra,,
6011502,Midway Fuels,,Retail,$104.40,6011502.Signature.181528.png,Randy,,
6011503,Powerhouse Bar,,Retail,$111.20,6011503.Signature.185853.png,Rick,30637,
6011504,Proctor Hockey Arena,,Retail,$438.40,,,,
6011505,Lucky Seven Proctor,32,Deli,$500.40,6011505.Signature.194449.png,Carly,,
6011506,Lucky Seven Proctor,32,Retail,$524.00,6011506.Signature.194427.png,Carly,,
6011507,Korner Store Gary North,1,Retail,$77.55,6011507.Signature.200834.png,Cade,,
6011508,Speedway Morgan Park,44612,Retail,$200.40,6011508.Signature.203057.png,Emily,,
6011509,Korner Store Lincoln Park,800,Retail,$195.40,6011509.Signature.212122.png,Calvin,,
6011601,Pike Lake Golf Course,,Retail,$603.60,6011601.Signature.203217.png,Reinee,,
6012501,Caywood Saginaw,,Retail,$51.60,6012501.Signature.153323.png,Mandy,,
6012601,Lucky Seven Floodwood,33,Retail,$107.20,6012601.Signature.193651.png,Joe,,
6012602,Lucky Seven Floodwood,33,Deli,$500.40,6012602.Signature.193722.png,Joe,,
6012603,Lucky Seven Swan River,24,Retail,$114.80,6012603.Signature.202247.png,Mitchell,,
6012604,Lucky Seven Swan River,24,Deli,$778.40,6012604.Signature.202319.png,Mitchell,,
6012605,Super One Grand Rapids North,520,Retail,$47.60,6012605.Signature.205701.png,Gabe,,
6012606,Lucky Seven Grand Rapids West,30,Retail,$145.10,6012606.Signature.211613.png,River,,
6012607,Lucky Seven Grand Rapids West,30,Deli,$278.00,6012607.Signature.211644.png,River,,
6012608,Lucky Seven Grand Rapids East,22,Retail,$75.20,6012608.Signature.215557.png,Mason,,
6012609,Lucky Seven Grand Rapids East,22,Deli,$444.80,6012609.Signature.215626.png,Mason,,
6012610,Lucky Seven Nashwauk,26,Deli,$55.60,6012610.Signature.223844.png,Rene,,
6012611,Lucky Seven Nashwauk,26,Retail,$55.60,6012611.Signature.223819.png,Rene,,
6012612,Lucky Seven Hibbing Y,15,Retail,$45.80,6012612.Signature.231508.png,Jess,,
6012613,Lucky Seven Hibbing Y,15,Deli,$444.80,6012613.Signature.231617.png,Jess,,
6012614,Korner Store Chisholm,200,Retail,$47.60,6012614.Signature.234658.png,Leonard,,
